url,Error,domain,ads,imgratio,inlinks,wot,pageloadtime,misspelled,hyperlinks,cookie,brokenlinks,responsive,lastmod,langcount,outlinks,redirected
"""http://rumkin.com/tools/cipher/""",Field NA,"""com""",0,1.0,0,"[94, 44]",166,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",4,"""false""","""2017-08-10T13:53:08""",1,0,Field NA
"""http://www.virtual-strategy.com/""",Field NA,"""com""",238,0.05150060607816468,44800000,"[59, 6]",191,36,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",166,"""Info not NA""","""2017-08-10T13:53:27""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""https://tools.ietf.org/html/rfc6979""",Field NA,"""org""",6,1.0,0,"[94, 52]",5433,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""Info not NA""","""2017-07-30T11:14:01""",1,5,Field NA
"""http://www.herongyang.com/Cryptography/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.cl.cam.ac.uk/~rja14/serpent.html""",Field NA,"""uk""",39,0.7181809329048593,1,"""NA""",178,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",9,"""false""","""2014-04-03T13:23:57""",1,12,Field NA
"""https://www.bouncycastle.org/""",Field NA,"""org""",6,0.3391657334826428,75000,"[96, 16]",236,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-03T01:58:19""",1,4,Field NA
"""http://ipv6.com/articles/security/IPsec.htm""",Field NA,"""com""",54,0.4430271915676609,4,"[91, 15]",144,4,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""2017-08-10T14:13:34""",1,6,"""https://www.ipv6.com/security/ipsec-ipv6-securing-the-nextgen-internet/"""
"""http://fas.org/irp/program/disseminate/siprnet.htm""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.griaulebiometrics.com/en-us/book/understanding-biometrics/types/feature-extraction/minutiae""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://simmachines.com/portfolio/internet-security/""",Field NA,"""com""",63,0.44711324871732705,0,"""NA""",259,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",4,"""true""","""2017-08-10T14:08:19""",1,8,Field NA
"""https://www.cccure.org/Documents/HISM/639-641.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://cryptography.wikia.com/wiki/Skipjack_(cipher)""",Field NA,"""com""",51,0.9891864236285749,"""GoogleApi limit is exceeded""","[90, 26]","""+++""",18,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",53,"""false""","""2017-03-02T17:57:01""",1,42,Field NA
"""http://www.wisdom.weizmann.ac.il/~itsik/RC4/rc4.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.cisco.com/web/about/security/intelligence/virus-worm-diffs.html\u00a0""","""Provide a valid url""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""https://www.eff.org/torchallenge/what-is-tor.html""",Field NA,"""org""",9,0.045691511713415275,0,"""NA""",258,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""true""","""2017-06-29T21:27:35""",1,3,Field NA
"""http://www.utexas.edu/its/help/digital-certificates/845""",Field NA,"""edu""",39,0.19049408994157874,0,"[94, 25]",140,1,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""No""",2,"""true""","""2017-08-10T14:01:02""",1,27,"""https://it.utexas.edu/"""
"""http://www.etsi.org/about/what-we-do/security-algorithms-and-codes""",Field NA,"""org""",7,1.0,6250,"[88, 11]",143,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",52,"""false""","""2017-08-10T14:22:12""",1,7,Field NA
"""http://www.tech-faq.com/pki.html""",Field NA,"""com""",101,0.60364344659509,71300,"""NA""","""TimeOut Error, Max 500 sec""",126,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""true""","""2017-08-10T14:22:37""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.cybersecuritydictionary.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.threatgrid.com/threatgrid-blog/threat-intelligence/""",Field NA,"""com""",36,0.058823529411764705,0,"[93, 61]",291,4,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",8,"""false""","""2017-08-10T14:39:46""",1,34,"""https://www.cisco.com/c/en/us/products/security/threat-grid/index.html"""
"""http://www.gartner.com/technology/topics/information-security.jsp""",Field NA,"""com""",29,0.039741318943856324,3,"""NA""",122,4,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",14,"""false""","""2017-08-10T14:41:12""",1,2,"""http://www.gartner.com/technology/topics/digital-risk-security.jsp"""
"""http://www.rbi.org.in/scripts/BS_ViewMasCirculardetails.aspx?id=6548""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.academia.edu/1174489/Fingerprint_Template_Protection_with_Minutiae-based_Bit-string_for_Security_and_Privacy_Preserving""",Field NA,"""edu""",44,1.0,0,"[90, 50]",169,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",8,"""false""","""2017-08-10T14:42:18""",1,6,Field NA
"""http://searchcontentmanagement.techtarget.com/""",Field NA,"""com""",232,0.09925651626661004,0,"[83, 12]",319,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2017-08-10T15:04:23""",1,72,Field NA
"""http://www.rackspace.com/security/management/""",Field NA,"""com""",35,0.7698347377359723,60500,"[92, 50]",162,11,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",95,"""true""","""2017-08-10T14:18:57""",1,30,"""https://www.rackspace.com/security"""
"""https://www.waterisac.org/""",Field NA,"""org""",2,0.12072601203222189,0,"""NA""",88,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-10T15:12:09""",1,0,Field NA
"""http://www.pcmag.com/reviews/security-software""",Field NA,"""com""",76,0.9997582218314697,1,"[93, 65]",424,1,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""No""",70,"""true""","""2017-08-10T15:14:13""",1,23,"""https://www.pcmag.com/reviews/security-software"""
"""http://rsatools.codeplex.com/""",Field NA,"""com""",31,"""TimeOut Error, Max 500 sec""",0,"[93, 27]",196,2,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",1,"""true""","""2017-08-10T15:17:27""",1,11,Field NA
"""http://www.osvdb.org/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://cert.europa.eu/""",Field NA,"""eu""",0,1.0,6,"[93, 28]",85,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2011-09-19T06:30:27""",1,0,Field NA
"""http://www.oecd.org""",Field NA,"""org""",27,0.07901689401428856,10,"[93, 53]",56,17,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""","""TimeOut Error, Max 500 sec""","""false""","""2017-08-08T13:32:45""",1,18,Field NA
"""http://enisa.europa.eu""",Field NA,"""eu""",147,0.07338992906716585,3,"[88, 12]",381,24,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""true""","""2017-08-10T15:36:14""",1,4,"""https://www.enisa.europa.eu/"""
"""http://www.nsab.gov.in/?1002""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""https://www.fireeye.com""",Field NA,"""com""",19,0.2032869605747115,241000,"[92, 47]",420,10,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",2,"""false""","""2017-08-10T14:58:44""",1,16,Field NA
"""http://www.cioforum.com/""",Field NA,"""com""",16,0.07987554904831626,0,"[59, 3]",171,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-10T15:44:44""",1,16,Field NA
"""http://www.techopedia.com""",Field NA,"""com""",22,0.15811471251100206,4,"[91, 13]",80,12,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",4,"""false""","""2017-08-10T15:45:14""",1,20,"""https://www.techopedia.com/"""
"""http://www.webappsec.org""",Field NA,"""org""",58,0.21566962775833626,3,"[81, 9]",247,0,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""No""",15,"""false""","""2017-08-10T15:48:09""",1,38,Field NA
"""http://www.raytheon.com""",Field NA,"""com""",43,0.8337175503658414,188000,"[91, 42]",208,13,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-10T15:50:15""",1,20,Field NA
"""http://www.nei.org/""",Field NA,"""org""",31,0.059787005235163365,3550000,"[87, 11]",76,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2017-08-10T15:51:17""",1,31,"""https://www.nei.org/"""
"""http://www.hashemall.com/""",Field NA,"""com""",8,0.5834825616099599,0,"[77, 8]",100,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",2,"""false""","""2017-08-10T15:53:30""",1,6,Field NA
"""http://www.natolibguides.info/cybersecurity/websites""",Field NA,"""info""",96,0.8400785436536341,0,"[88, 11]",258,53,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",80,"""false""","""2017-08-10T15:53:42""",1,58,Field NA
"""http://www.Cryptography.com""",Field NA,"""com""",237,0.8347720693558243,7670000,"[69, 9]",128,5,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",96,"""true""","""2017-08-10T15:59:15""",1,"""TimeOut Error, Max 500 sec""","""https://www.rambus.com/security/"""
"""http://solutions.3mindia.co.in/wps/portal/3M/en_IN/SecurityAPAC/""",Field NA,"""in""",49,1.0,0,"[79, 8]",89,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",3,"""false""","""2017-08-10T16:08:25""",1,15,Field NA
"""http://www.gartner.com/technology/research/methodologies/research_mq.jsp""",Field NA,"""com""",21,0.4307929088525338,0,"[93, 53]",290,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",25,"""false""","""2017-08-10T16:08:44""",1,3,Field NA
"""http://www.microsoft.com/security/default.aspx""",Field NA,"""com""",112,0.24517838279892323,1950000,"""NA""",95,10,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",5,"""true""","""2017-08-10T16:09:11""",1,"""TimeOut Error, Max 500 sec""","""https://www.microsoft.com/en-us/security/default.aspx"""
"""https://www.trustwave.com/Products/Network-Security-and-Access-Control/""",Field NA,"""com""",17,0.7939677113010446,"""GoogleApi limit is exceeded""","[83, 43]",149,28,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",161,"""false""","""2017-08-10T16:18:12""",1,17,Field NA
"""http://antivirus.softwareinsider.com/""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.itworld.com/category/security""",Field NA,"""com""",39,0.9994935247731168,6,"[92, 55]",104,4,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",100,"""true""","""2017-08-10T20:00:01""",1,38,"""http://www.itworld.com/category/security/"""
"""https://www.entrust.com/""",Field NA,"""com""",168,0.16933605193465984,1420000,"[90, 12]",76,10,"{""contact"": 0, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""No""",73,"""true""","""2017-08-10T20:01:29""",1,51,Field NA
"""http://security.stackexchange.com/""",Field NA,"""com""",63,0.9996257004748257,8220000,"[93, 56]",234,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",85,"""true""","""2017-08-10T20:10:45""",1,55,"""https://security.stackexchange.com/"""
"""http://www.senseofsecurity.com""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.finmeccanica.com""",Field NA,"""com""",148,0.0749092555415627,0,"[80, 8]",108,49,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""true""","""2017-08-10T20:18:24""",6,15,"""http://www.leonardocompany.com/"""
"""http://www.issa.org/?page=CISOhome""",Field NA,"""org""",40,0.0702115548809411,0,"""Error in binding req to urllib2""",135,21,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""false""","""2017-08-10T20:24:27""",1,14,Field NA
"""http://www.eweek.com/security/""",Field NA,"""com""",202,0.9996231309926554,10,"[91, 56]",46,3,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",147,"""false""","""2017-08-10T20:28:36""",1,33,"""http://www.eweek.com/security"""
"""http://www.iss.net/threats/ThreatList.php""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.conference-service.com/conferences/information-security.html""",Field NA,"""com""",73,1.0,10800000,"[71, 6]",166,161,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",157,"""false""","""2017-08-10T00:18:17""",3,66,"""https://www.conference-service.com/conferences/information-security.html"""
"""http://www.informationsecuritybuzz.com/""",Field NA,"""com""","""+++""",0.0561309818805981,0,"""NA""",40,18,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",9,"""true""","""2017-08-10T20:34:40""",1,18,Field NA
"""http://anti-virus-software-review.toptenreviews.com/""",Field NA,"""com""",211,0.24200618543811067,4,"[79, 37]",78,8,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",46,"""false""","""2017-08-10T20:38:46""",1,60,"""http://www.toptenreviews.com/software/security/best-antivirus-software/"""
"""http://www.emc.com/domains/rsa/index.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://learncryptography.com/""",Field NA,"""com""",16,0.07374644250799518,2,"""NA""",341,2,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 0}","""Yes""",21,"""false""","""2017-08-10T20:44:34""",1,15,"""https://learncryptography.com/"""
"""http://www.emc.com/domains/rsa/""",Field NA,"""com""",20,0.9993455796186099,4,"[92, 46]",39,27,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",155,"""false""","""2017-08-10T20:46:30""",1,20,"""https://www.rsa.com/en-us"""
"""http://community.websense.com/blogs/securitylabs/?intcmp=nav-mm-securitylabs-blog""",Field NA,"""com""",13,0.49645913248745943,0,"""Error in binding req to urllib2""",164,0,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",0,"""false""","""2017-08-10T20:47:01""",1,13,"""https://support.forcepoint.com/Login?startURL=%2FCommunity"""
"""http://rsa-encryption-tool.downloads.filehungry.com/""",Field NA,"""com""",142,0.6858150355440893,0,"[50, 2]",634,1,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",0,"""Info not NA""","""2017-08-10T20:47:34""",1,"""TimeOut Error, Max 500 sec""",Field NA
"""http://www.tomsitpro.com/tags/security/""",Field NA,"""com""",63,0.31377120566089084,0,"[92, 22]",478,3,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",0,"""true""","""2017-08-10T20:57:07""",1,6,Field NA
"""http://www.dataguidance.com/""",Field NA,"""com""",63,0.22959935682701327,0,"[62, 4]",98,9,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",1,"""true""","""2017-08-10T20:58:30""",1,2,"""https://www.dataguidance.com/"""
"""http://www.tomsguide.com/""",Field NA,"""com""",51,1.0,0,"[92, 61]",177,13,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",1,"""true""","""2017-08-10T21:01:08""",1,28,"""https://www.tomsguide.com/"""
"""https://www.schneier.com/""",Field NA,"""com""",171,0.4013327435670603,686000,"[93, 53]",369,1,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",126,"""true""","""2017-08-10T19:31:13""",1,35,Field NA
"""http://www.threatgrid.com/""",Field NA,"""com""",36,0.05877783710367725,0,"[93, 61]",657,4,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""Yes""",8,"""false""","""2017-08-10T21:11:43""",1,34,"""https://www.cisco.com/c/en/us/products/security/threat-grid/index.html"""
"""https://www.pcisecuritystandards.org/""",Field NA,"""org""",45,0.1049098445265271,4,"[94, 50]",354,30,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",6,"""true""","""2017-08-10T21:13:27""",1,25,Field NA
"""http://www.telstraglobal.com/products/global-managed-network-services/global-ddos-protection""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://www.cryptool-online.org/""",Field NA,"""org""",10,0.3388950685947349,0,"[92, 12]",174,19,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",1,"""false""","""2017-08-10T21:18:07""",4,8,Field NA
"""http://cloudsecurityalliance.org""",Field NA,"""org""","""+++""",0.07014983661570735,9,"[76, 8]",305,42,"{""contact"": 1, ""email"": 0, ""sitemap"": 1, ""help"": 1}","""Yes""","""TimeOut Error, Max 500 sec""","""true""","""2017-08-10T21:18:47""",1,34,"""https://cloudsecurityalliance.org/"""
"""http://www.symantec.com/connect/security""",Field NA,"""com""",1,0.9558032634265147,264000,"[94, 64]",93,78,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 1}","""Yes""",296,"""false""","""2017-08-10T21:29:24""",1,0,"""https://www.symantec.com/connect/security"""
"""http://computernetworkingnotes.com/network-security-access-lists-standards-and-extended/types-of-attack.html""","""Error in binding req to urllib2""",Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA,Field NA
"""http://threatpost.com/gathering-threat-intelligence-open-tools-101612/77116""",Field NA,"""com""",184,0.38406111468477766,0,"[93, 55]",117,27,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""No""",5,"""true""","""2017-08-10T21:30:11""",1,22,"""https://threatpost.com/gathering-threat-intelligence-open-tools-101612/77116/"""
"""https://www.cert.org""",Field NA,"""org""",45,0.10954427501542195,79600000,"[92, 50]",371,8,"{""contact"": 1, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",87,"""false""","""2017-08-10T21:37:33""",1,44,Field NA
"""http://its.ucsc.edu/""",Field NA,"""edu""",30,0.0185557635326124,1070000,"[89, 12]",408,0,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 1}","""No""",0,"""true""","""2017-08-10T21:39:08""",1,28,"""https://its.ucsc.edu/"""
"""http://www.cert.org.cn/publish/english/index.html""",Field NA,"""cn""",4,1.0,11000,"""NA""",1833,7,"{""contact"": 0, ""email"": 0, ""sitemap"": 0, ""help"": 0}","""Yes""",9,"""false""","""2017-08-10T08:34:05""",1,4,Field NA
"""http://www.sophos.com/en-us/security-news-trends/security-hubs/network-security.aspx""",Field NA,"""com""",55,0.9458974358974359,0,"[93, 62]",74,10,"{""contact"": 1, ""email"": 1, ""sitemap"": 0, ""help"": 0}","""Yes""",33,"""false""","""2017-08-10T21:41:08""",1,1,"""https://www.sophos.com/en-us/solutions/initiatives/threat-prevention.aspx"""
